transaction_id,Transaction_Date,Amount,Transaction_Type
503,2024-03-31 03:27:34.736920,958.38,Withdrawal
504,2024-01-09 02:32:39.051825,976.36,Transfer
505,2024-01-04 02:51:36.515415,78.2,Deposit
506,2024-01-11 23:46:02.529365,905.24,Deposit
507,2024-01-31 05:15:23.857959,394.51,Transfer
508,2024-01-01 12:54:52.831148,808.16,Deposit
509,2024-02-28 05:41:15.200881,207.53,Transfer
510,2024-02-26 14:59:29.434710,16.25,Deposit
511,2024-03-16 23:13:25.216926,658.29,Transfer
512,2024-03-20 17:04:41.133066,729.88,Withdrawal
513,2024-03-22 20:00:27.627466,425.4,Deposit
514,2024-01-24 15:25:31.647832,235.46,Withdrawal
515,2024-01-26 23:22:23.438993,615.51,Transfer
516,2024-03-26 08:31:12.735856,701.35,Deposit
517,2024-02-13 04:01:10.798126,454.99,Deposit
518,2024-03-24 17:19:22.162657,302.66,Deposit
519,2024-02-10 00:54:27.648294,116.67,Withdrawal
520,2024-04-09 05:16:39.980837,569.96,Transfer
521,2024-03-24 14:01:52.915069,552.62,Deposit
522,2024-02-05 19:31:28.439329,515.14,Withdrawal
523,2024-02-06 09:21:24.730450,394.54,Deposit
524,2024-01-16 08:30:21.846047,887.79,Withdrawal
525,2024-02-06 14:09:17.043236,86.9,Deposit
526,2024-04-19 00:12:02.547719,150.42,Withdrawal
527,2024-04-23 02:25:04.504303,223.32,Withdrawal
528,2024-04-26 12:01:16.033604,874.79,Withdrawal
529,2024-03-15 02:57:05.231889,156.16,Transfer
530,2024-04-19 13:34:11.364660,852.59,Transfer
531,2024-04-27 22:26:40.026640,937.56,Transfer
532,2024-02-13 13:43:36.835449,826.98,Transfer
533,2024-03-07 16:01:39.358677,460.14,Transfer
534,2024-03-18 05:00:28.019799,260.67,Deposit
535,2024-02-27 16:38:21.790598,270.15,Transfer
536,2024-01-08 06:28:25.869215,749.18,Withdrawal
537,2024-04-17 04:15:22.358584,670.41,Transfer
538,2024-04-11 15:55:26.983184,310.46,Transfer
539,2024-03-29 13:00:14.196540,876.0,Transfer
540,2024-03-03 16:31:42.672773,557.37,Deposit
541,2024-02-13 21:03:58.638209,814.98,Withdrawal
542,2024-04-09 22:35:25.964821,50.62,Deposit
543,2024-02-16 01:01:49.034494,32.72,Transfer
544,2024-03-14 07:01:27.201658,674.45,Withdrawal
545,2024-01-20 11:26:52.270725,839.84,Transfer
546,2024-02-06 15:17:29.042356,101.45,Transfer
547,2024-01-08 09:23:42.227824,942.6,Deposit
548,2024-01-31 23:46:08.201476,554.81,Transfer
549,2024-04-23 22:19:41.118617,306.52,Deposit
550,2024-02-18 06:43:16.546712,960.02,Deposit
551,2024-02-29 19:58:23.858620,154.48,Transfer
552,2024-02-26 04:13:25.441731,76.62,Deposit
553,2024-04-28 00:20:14.429831,990.52,Deposit
554,2024-01-18 09:52:10.238104,635.21,Withdrawal
555,2024-04-12 15:11:19.453883,340.45,Withdrawal
556,2024-04-05 05:45:34.759984,935.03,Transfer
557,2024-02-17 16:46:09.190357,898.09,Withdrawal
558,2024-03-09 01:51:34.642358,440.98,Deposit
559,2024-02-25 04:34:13.619443,141.57,Withdrawal
560,2024-04-12 08:08:13.626363,773.15,Transfer
561,2024-02-19 08:23:29.677638,460.4,Transfer
562,2024-03-27 14:27:26.374948,671.75,Transfer
563,2024-02-24 17:39:57.610577,501.67,Transfer
564,2024-03-22 02:40:31.558447,170.24,Withdrawal
565,2024-02-03 05:10:35.461979,470.64,Deposit
566,2024-04-26 18:55:00.968171,39.49,Withdrawal
567,2024-03-19 04:32:10.380830,458.38,Deposit
568,2024-04-11 01:30:31.995385,253.58,Transfer
569,2024-03-11 12:07:01.087189,870.81,Transfer
570,2024-01-02 17:54:13.219989,907.26,Transfer
571,2024-02-20 01:19:01.155490,91.19,Deposit
572,2024-03-26 13:33:48.218923,218.9,Transfer
573,2024-03-20 02:29:33.423564,967.5,Deposit
574,2024-02-29 00:59:47.278671,977.48,Withdrawal
575,2024-03-01 19:40:36.991817,419.27,Withdrawal
576,2024-03-06 20:12:08.310387,986.63,Transfer
577,2024-02-29 10:58:20.827135,922.61,Transfer
578,2024-02-02 15:49:18.432393,386.12,Transfer
579,2024-03-23 10:25:22.522609,446.87,Deposit
580,2024-04-11 02:53:07.316112,545.66,Transfer
581,2024-01-22 03:28:46.877815,200.62,Deposit
582,2024-03-18 14:49:15.638567,17.55,Withdrawal
583,2024-03-24 07:48:04.889389,165.82,Transfer
584,2024-03-23 08:11:04.864439,739.63,Transfer
585,2024-02-27 12:48:17.666719,553.42,Deposit
586,2024-03-07 18:31:02.351187,864.26,Transfer
587,2024-03-29 11:40:07.929910,649.15,Withdrawal
588,2024-02-15 12:04:44.830509,247.99,Transfer
589,2024-02-25 11:48:37.731937,962.53,Transfer
590,2024-01-25 14:07:31.818657,30.5,Withdrawal
591,2024-01-22 12:50:52.752945,346.53,Transfer
592,2024-02-03 02:43:37.565997,338.24,Deposit
593,2024-04-24 09:10:49.724349,99.16,Transfer
594,2024-01-08 00:43:57.977878,501.7,Withdrawal
595,2024-03-29 12:35:03.193594,477.55,Transfer
596,2024-03-19 03:47:28.262154,413.18,Transfer
597,2024-02-08 22:48:43.042583,885.69,Deposit
598,2024-04-17 09:11:57.201134,624.97,Transfer
599,2024-04-13 00:09:33.989005,670.36,Withdrawal
600,2024-02-15 10:34:45.502936,870.88,Transfer
601,2024-02-09 10:14:24.641935,953.76,Deposit
602,2024-03-07 19:01:18.962260,316.41,Transfer
603,2024-02-28 14:25:10.901503,864.27,Transfer
604,2024-03-19 23:08:30.468905,29.27,Deposit
605,2024-01-21 16:38:30.997223,364.3,Deposit
606,2024-02-15 03:31:16.375339,382.22,Deposit
607,2024-04-21 07:39:24.045495,538.84,Deposit
608,2024-02-09 17:33:13.280787,241.53,Withdrawal
609,2024-04-02 23:00:11.652421,703.11,Withdrawal
610,2024-01-17 13:43:30.611617,988.98,Deposit
611,2024-03-18 01:33:00.792836,953.56,Deposit
612,2024-02-13 19:36:06.177595,353.31,Transfer
613,2024-04-20 21:26:24.723290,499.95,Transfer
614,2024-02-04 00:51:06.270856,698.55,Deposit
615,2024-01-20 10:28:05.557115,193.83,Deposit
616,2024-02-11 22:34:26.084764,186.12,Withdrawal
617,2024-02-29 02:05:51.950417,25.48,Withdrawal
618,2024-01-27 21:46:02.236882,840.18,Deposit
619,2024-04-08 01:48:54.597527,700.15,Transfer
620,2024-01-05 18:05:20.652829,408.17,Deposit
621,2024-04-24 17:57:42.905589,964.89,Withdrawal
622,2024-01-08 15:11:00.635591,139.82,Deposit
623,2024-03-31 02:46:48.694207,428.84,Transfer
624,2024-04-18 22:27:20.505610,208.18,Deposit
625,2024-01-15 07:18:36.997393,485.28,Withdrawal
626,2024-04-27 16:24:04.706577,648.97,Deposit
627,2024-04-30 07:20:53.246908,643.95,Deposit
628,2024-04-24 05:03:34.650411,575.33,Withdrawal
629,2024-02-16 12:29:33.776248,495.42,Withdrawal
630,2024-01-13 02:10:25.408136,200.92,Transfer
631,2024-02-29 16:29:32.588748,609.78,Transfer
632,2024-03-07 10:32:23.751225,540.79,Transfer
633,2024-04-27 14:43:59.886401,841.59,Transfer
634,2024-02-11 16:08:57.304392,429.62,Withdrawal
635,2024-04-29 01:11:50.018947,721.65,Deposit
636,2024-04-18 17:54:14.829551,957.02,Transfer
637,2024-01-02 07:15:40.138121,799.29,Transfer
638,2024-01-16 21:43:13.446294,707.26,Withdrawal
639,2024-01-01 03:00:21.790332,679.6,Withdrawal
640,2024-01-03 23:07:56.117503,822.34,Transfer
641,2024-01-19 12:15:42.742389,651.55,Deposit
642,2024-01-10 12:58:31.463053,673.03,Transfer
643,2024-03-31 19:19:00.880914,634.52,Transfer
644,2024-01-12 01:03:50.212818,928.53,Transfer
645,2024-04-18 20:16:42.368064,266.91,Deposit
646,2024-04-13 06:43:11.578832,728.94,Withdrawal
647,2024-01-31 16:38:02.911455,339.97,Withdrawal
648,2024-03-18 01:36:14.142056,74.11,Deposit
649,2024-01-01 20:59:34.975691,401.24,Deposit
650,2024-04-07 10:10:09.317953,240.32,Withdrawal
651,2024-01-14 11:04:05.368305,700.04,Withdrawal
652,2024-01-20 20:27:11.200235,278.78,Withdrawal
653,2024-01-20 14:02:53.961006,691.8,Deposit
654,2024-01-14 04:06:01.699992,834.2,Transfer
655,2024-03-31 18:07:46.985072,300.38,Withdrawal
656,2024-02-06 15:47:10.605069,770.33,Deposit
657,2024-02-25 06:29:01.629730,538.07,Transfer
658,2024-01-31 21:51:15.624359,994.27,Withdrawal
659,2024-01-12 07:48:42.519287,374.81,Withdrawal
660,2024-04-20 18:44:50.202981,120.29,Deposit
661,2024-04-09 15:14:33.485513,385.71,Deposit
662,2024-01-14 05:49:46.395416,337.71,Deposit
663,2024-04-16 10:54:35.012025,218.16,Transfer
664,2024-02-10 22:55:53.825772,988.29,Transfer
665,2024-01-16 04:30:30.028742,183.28,Deposit
666,2024-01-29 07:50:08.714791,176.11,Deposit
667,2024-04-18 17:48:12.281404,378.94,Deposit
668,2024-04-04 11:56:13.813752,44.52,Deposit
669,2024-03-08 13:41:32.052227,916.98,Withdrawal
670,2024-02-26 10:01:46.972862,301.26,Deposit
671,2024-04-18 18:50:15.086058,369.39,Deposit
672,2024-03-26 22:41:03.383050,935.18,Deposit
673,2024-03-22 02:59:10.901590,441.39,Deposit
674,2024-01-31 04:10:56.399378,846.47,Deposit
675,2024-04-11 02:35:24.884130,888.55,Withdrawal
676,2024-03-14 07:17:31.812235,100.55,Transfer
677,2024-04-03 11:07:11.454494,683.68,Deposit
678,2024-01-12 02:16:20.810683,768.33,Withdrawal
679,2024-01-11 21:57:11.598088,221.2,Transfer
680,2024-02-15 23:04:32.218921,598.13,Transfer
681,2024-02-22 06:24:58.776671,685.16,Deposit
682,2024-04-15 21:35:47.087640,846.08,Withdrawal
683,2024-02-13 13:34:00.501159,938.31,Deposit
684,2024-03-28 05:57:24.957522,394.04,Deposit
685,2024-04-20 13:15:29.384754,665.59,Transfer
686,2024-04-28 09:16:43.786440,515.33,Deposit
687,2024-01-08 05:19:53.334714,597.48,Transfer
688,2024-04-09 02:32:58.499878,843.44,Deposit
689,2024-01-04 00:13:59.318562,540.18,Withdrawal
690,2024-03-22 07:38:59.551912,612.57,Deposit
691,2024-02-23 06:58:48.323738,226.83,Deposit
692,2024-03-26 22:25:44.020621,462.35,Withdrawal
693,2024-03-08 00:39:50.695072,271.03,Transfer
694,2024-02-17 02:56:04.814996,703.42,Deposit
695,2024-02-20 10:25:24.984778,197.88,Deposit
696,2024-01-25 18:16:22.822561,742.51,Withdrawal
697,2024-04-15 04:05:44.738831,253.07,Deposit
698,2024-01-02 10:20:00.807313,724.53,Transfer
699,2024-04-30 01:45:42.806112,926.04,Transfer
700,2024-01-22 04:10:40.899177,189.78,Deposit
701,2024-02-07 10:33:29.047693,39.69,Transfer
702,2024-03-21 19:43:36.884274,274.39,Transfer
703,2024-02-26 00:37:33.539217,13.37,Withdrawal
704,2024-04-23 16:30:17.186574,468.48,Deposit
705,2024-01-05 04:11:19.214783,604.92,Deposit
706,2024-04-16 21:43:12.639815,369.95,Withdrawal
707,2024-02-27 21:24:03.019224,387.32,Deposit
708,2024-04-03 07:05:01.110917,483.69,Withdrawal
709,2024-04-23 02:44:02.845127,186.85,Withdrawal
710,2024-04-09 04:51:14.158308,16.25,Transfer
711,2024-04-13 22:56:42.864694,54.58,Withdrawal
712,2024-01-17 11:30:17.479685,364.18,Deposit
713,2024-03-28 02:37:54.142004,411.92,Transfer
714,2024-01-31 00:52:35.636875,941.3,Transfer
715,2024-03-16 00:08:37.306833,279.56,Withdrawal
716,2024-01-04 13:15:51.706459,432.36,Deposit
717,2024-02-28 12:45:19.884658,697.77,Transfer
718,2024-04-11 10:43:44.774745,305.55,Withdrawal
719,2024-04-05 02:36:50.059372,878.3,Withdrawal
720,2024-03-25 18:42:37.499904,387.69,Deposit
721,2024-02-09 14:47:27.275828,971.14,Deposit
722,2024-04-05 02:36:38.384293,202.95,Withdrawal
723,2024-02-25 23:41:48.607168,387.61,Transfer
724,2024-01-03 10:52:48.037858,427.9,Withdrawal
725,2024-04-16 00:37:38.973401,736.72,Deposit
726,2024-03-18 02:21:46.836641,817.9,Deposit
727,2024-04-18 16:50:49.374128,816.18,Transfer
728,2024-04-09 20:24:36.804015,162.55,Transfer
729,2024-01-23 12:52:30.811959,796.48,Deposit
730,2024-02-14 00:09:35.327106,602.28,Withdrawal
731,2024-03-01 04:48:29.949358,184.39,Transfer
732,2024-01-18 11:22:19.430093,278.25,Deposit
733,2024-03-30 09:37:41.197404,51.62,Transfer
734,2024-03-06 14:52:00.583966,202.59,Transfer
735,2024-04-06 00:51:52.814570,162.12,Withdrawal
736,2024-01-05 15:58:57.388741,485.64,Withdrawal
737,2024-04-05 06:10:13.319864,55.02,Deposit
738,2024-01-18 09:57:37.979484,887.43,Deposit
739,2024-01-02 20:58:40.643932,883.19,Transfer
740,2024-04-20 06:26:53.402516,973.42,Deposit
741,2024-04-18 12:07:13.080882,498.08,Deposit
742,2024-02-06 02:25:15.220214,583.76,Transfer
743,2024-03-19 04:44:00.577961,597.24,Deposit
744,2024-03-17 20:43:44.955106,566.81,Transfer
745,2024-01-18 14:41:09.012829,810.34,Deposit
746,2024-04-12 05:35:45.748914,27.9,Transfer
747,2024-01-04 06:40:45.742805,421.83,Deposit
748,2024-01-30 01:53:26.795889,827.21,Transfer
749,2024-04-09 09:46:01.059382,309.99,Withdrawal
750,2024-04-24 06:18:19.407523,770.44,Deposit
751,2024-03-10 23:02:19.209251,539.03,Withdrawal
752,2024-03-01 19:03:21.033738,499.71,Withdrawal
753,2024-02-15 01:01:49.290419,64.19,Deposit
754,2024-01-12 03:34:20.077017,207.44,Withdrawal
755,2024-02-01 03:18:18.232465,359.1,Deposit
756,2024-02-23 08:20:22.012058,688.7,Deposit
757,2024-01-16 23:24:09.025505,692.6,Deposit
758,2024-04-26 17:30:07.453723,587.01,Withdrawal
759,2024-04-04 20:53:05.697958,821.8,Withdrawal
760,2024-02-20 14:50:52.379646,92.17,Transfer
761,2024-04-04 20:47:59.330206,29.78,Transfer
762,2024-01-08 09:36:50.968259,52.29,Withdrawal
763,2024-04-18 02:11:31.001418,707.27,Transfer
764,2024-01-23 07:20:57.315183,663.42,Transfer
765,2024-02-08 07:46:18.964275,959.31,Withdrawal
766,2024-04-14 15:38:22.545155,270.66,Withdrawal
767,2024-04-27 12:44:12.626989,939.1,Transfer
768,2024-02-13 12:43:04.512463,840.75,Withdrawal
769,2024-01-30 22:15:04.357217,608.99,Transfer
770,2024-04-15 05:16:15.669094,467.21,Deposit
771,2024-03-01 10:44:28.415992,548.55,Withdrawal
772,2024-04-28 18:01:54.183125,830.15,Deposit
773,2024-02-27 13:58:03.584989,204.63,Transfer
774,2024-01-25 00:09:09.908511,570.71,Transfer
775,2024-01-06 15:52:34.430894,412.99,Deposit
776,2024-01-28 12:41:04.582736,884.47,Withdrawal
777,2024-03-28 10:48:42.827990,140.1,Deposit
778,2024-02-21 20:48:06.675799,399.11,Transfer
779,2024-03-26 10:21:31.014560,689.46,Transfer
780,2024-02-19 20:31:40.871386,259.6,Withdrawal
781,2024-03-24 06:48:22.739834,307.2,Deposit
782,2024-01-15 23:03:41.270357,290.55,Transfer
783,2024-02-18 20:02:21.494623,149.33,Transfer
784,2024-01-14 06:10:50.979150,98.83,Transfer
785,2024-02-28 18:59:23.755091,318.94,Transfer
786,2024-04-07 15:59:55.880818,242.53,Transfer
787,2024-01-08 10:09:50.629273,283.3,Deposit
788,2024-04-27 13:48:11.119537,993.49,Deposit
789,2024-01-14 12:40:47.599732,663.33,Withdrawal
790,2024-02-07 16:08:53.584047,532.95,Withdrawal
791,2024-03-19 10:26:30.283117,317.85,Transfer
792,2024-03-06 03:16:44.170494,938.97,Deposit
793,2024-04-15 20:57:34.108974,724.54,Withdrawal
794,2024-01-28 18:29:43.351852,476.96,Withdrawal
795,2024-03-16 18:54:18.236164,345.46,Deposit
796,2024-01-16 19:45:33.873210,964.37,Deposit
797,2024-02-07 18:23:20.320606,98.55,Deposit
798,2024-01-15 18:21:48.910645,295.67,Withdrawal
799,2024-03-14 10:57:13.422802,238.78,Transfer
800,2024-01-07 12:28:33.629029,145.45,Deposit
801,2024-01-05 08:05:29.973580,25.79,Deposit
802,2024-01-25 22:23:08.006971,258.16,Deposit
803,2024-04-17 06:43:47.245581,799.36,Transfer
804,2024-04-06 07:45:39.291113,952.03,Deposit
805,2024-01-13 16:48:10.573593,460.89,Deposit
806,2024-03-31 04:34:19.734457,581.35,Deposit
807,2024-01-07 01:35:03.619286,428.08,Deposit
808,2024-03-15 12:01:20.820468,854.28,Withdrawal
809,2024-02-03 18:47:43.320232,467.4,Deposit
810,2024-01-24 12:53:18.669904,599.07,Deposit
811,2024-01-21 15:11:37.457614,906.81,Withdrawal
812,2024-04-16 23:26:53.098117,400.17,Deposit
813,2024-01-10 10:30:11.020590,951.87,Deposit
814,2024-03-15 17:53:07.089621,108.88,Withdrawal
815,2024-04-13 07:35:37.135721,903.36,Withdrawal
816,2024-01-28 12:23:58.615948,268.32,Transfer
817,2024-02-06 04:49:18.039203,831.22,Deposit
818,2024-01-10 16:07:48.334630,831.25,Transfer
819,2024-01-06 12:13:04.341803,180.89,Withdrawal
820,2024-03-10 21:20:48.056610,598.08,Deposit
821,2024-04-07 09:30:15.951155,579.17,Deposit
822,2024-01-21 22:22:00.656954,479.26,Withdrawal
823,2024-02-03 03:08:34.847448,290.28,Deposit
824,2024-03-03 08:23:46.621804,188.26,Deposit
825,2024-04-20 21:17:22.622859,72.59,Deposit
826,2024-03-28 15:50:18.296401,493.84,Transfer
827,2024-02-23 20:40:50.454341,410.09,Deposit
828,2024-03-01 20:30:34.421754,369.71,Withdrawal
829,2024-03-05 03:41:39.570082,912.11,Transfer
830,2024-03-01 07:38:44.249217,987.54,Deposit
831,2024-04-08 00:08:30.390608,840.55,Deposit
832,2024-01-31 04:13:52.499229,774.89,Deposit
833,2024-03-19 01:24:23.047894,121.83,Withdrawal
834,2024-03-01 22:25:00.336915,784.98,Transfer
835,2024-01-21 20:08:14.495677,902.24,Transfer
836,2024-02-06 11:01:30.974603,173.95,Withdrawal
837,2024-01-22 03:13:03.840263,722.04,Withdrawal
838,2024-03-10 18:19:29.916722,645.51,Withdrawal
839,2024-03-26 03:05:49.254418,574.18,Withdrawal
840,2024-03-02 06:19:47.815321,781.1,Withdrawal
841,2024-04-08 08:23:49.823575,808.73,Transfer
842,2024-04-17 12:27:52.213622,404.17,Withdrawal
843,2024-02-09 14:41:45.627407,713.01,Withdrawal
844,2024-03-18 16:11:43.878085,897.84,Withdrawal
845,2024-03-26 04:30:35.818440,160.78,Transfer
846,2024-04-29 09:07:43.443086,993.39,Withdrawal
847,2024-01-07 00:18:59.071966,454.08,Withdrawal
848,2024-02-07 18:46:04.760259,851.92,Deposit
849,2024-03-29 20:50:27.031937,465.03,Deposit
850,2024-02-05 03:40:50.183972,85.45,Transfer
851,2024-03-14 22:29:21.850917,352.85,Transfer
852,2024-03-15 20:09:01.470567,893.86,Deposit
853,2024-03-30 11:51:40.500081,632.06,Transfer
854,2024-01-01 04:18:56.025234,851.5,Transfer
855,2024-03-29 18:44:12.227528,88.07,Deposit
856,2024-03-09 00:54:02.773042,604.61,Withdrawal
857,2024-03-26 10:35:57.264217,580.81,Withdrawal
858,2024-02-06 18:32:39.699981,521.77,Deposit
859,2024-03-24 06:31:17.614112,355.33,Withdrawal
860,2024-04-10 23:55:10.635604,219.25,Withdrawal
861,2024-04-01 23:34:30.151792,760.19,Withdrawal
862,2024-01-01 06:53:40.770394,309.2,Deposit
863,2024-04-21 17:10:10.040393,849.09,Transfer
864,2024-03-12 20:51:46.857932,869.89,Deposit
865,2024-03-26 08:10:19.631728,67.0,Withdrawal
866,2024-01-27 20:56:47.056872,939.84,Withdrawal
867,2024-04-13 16:10:29.947851,643.91,Transfer
868,2024-04-06 13:03:24.789927,637.95,Withdrawal
869,2024-04-12 20:44:14.472624,602.75,Transfer
870,2024-02-16 18:56:24.092903,589.87,Transfer
871,2024-03-18 10:12:04.634943,307.17,Transfer
872,2024-02-11 23:28:24.379469,700.93,Withdrawal
873,2024-01-20 05:48:46.462393,162.62,Withdrawal
874,2024-03-27 19:27:25.525486,358.54,Deposit
875,2024-04-05 13:13:06.371832,933.62,Deposit
876,2024-01-18 02:20:00.218610,646.56,Deposit
877,2024-01-02 08:57:21.928022,143.58,Withdrawal
878,2024-01-15 11:54:45.407111,680.06,Withdrawal
879,2024-02-08 18:18:33.501133,199.3,Withdrawal
880,2024-01-28 18:25:09.607738,840.71,Withdrawal
881,2024-04-22 02:05:09.301698,217.69,Withdrawal
882,2024-03-25 19:41:23.287982,626.63,Transfer
883,2024-03-08 00:42:24.865764,874.19,Transfer
884,2024-02-21 15:12:45.215096,468.14,Deposit
885,2024-02-24 19:17:50.737442,245.42,Withdrawal
886,2024-03-31 00:42:58.619438,16.97,Withdrawal
887,2024-02-28 00:26:35.272542,250.18,Withdrawal
888,2024-04-09 06:27:51.223861,684.53,Withdrawal
889,2024-01-31 18:09:42.003673,755.02,Deposit
890,2024-03-30 21:16:26.433431,806.25,Transfer
891,2024-04-11 05:34:03.032904,869.92,Withdrawal
892,2024-04-14 17:58:46.289118,234.37,Withdrawal
893,2024-04-15 03:44:25.385609,290.6,Deposit
894,2024-02-05 18:07:36.743069,670.97,Withdrawal
895,2024-02-08 08:04:44.039845,969.55,Transfer
896,2024-02-28 16:57:46.083207,894.69,Transfer
897,2024-04-11 03:54:55.784456,364.02,Deposit
898,2024-02-23 14:01:48.290831,485.62,Deposit
899,2024-01-05 06:56:14.917920,840.56,Withdrawal
900,2024-03-03 12:23:10.692736,910.85,Deposit
901,2024-04-12 16:25:27.498944,144.33,Deposit
902,2024-03-25 02:43:48.057610,182.13,Deposit
903,2024-04-15 12:11:56.545692,377.22,Withdrawal
904,2024-01-08 13:56:31.740103,924.57,Withdrawal
905,2024-01-28 19:03:58.462389,480.07,Deposit
906,2024-02-23 15:24:30.342055,619.75,Transfer
907,2024-02-28 00:42:15.507156,281.13,Transfer
908,2024-01-18 15:20:19.918468,394.71,Transfer
909,2024-03-13 05:40:51.715482,571.49,Deposit
910,2024-04-10 15:25:30.639436,202.74,Deposit
911,2024-01-20 23:25:01.224318,909.62,Deposit
912,2024-03-03 01:36:29.186744,877.41,Transfer
913,2024-01-15 15:58:08.478086,921.57,Withdrawal
914,2024-03-15 17:38:41.596033,296.43,Deposit
915,2024-03-19 23:30:02.369546,308.65,Deposit
916,2024-01-23 10:00:52.732280,175.55,Withdrawal
917,2024-02-22 19:16:50.823560,981.35,Deposit
918,2024-04-08 06:30:52.945203,266.4,Deposit
919,2024-02-25 05:16:13.427056,415.09,Transfer
920,2024-01-14 01:51:45.326349,867.66,Transfer
921,2024-03-11 02:29:11.837993,910.93,Transfer
922,2024-03-17 11:19:38.253473,32.35,Deposit
923,2024-03-31 14:48:45.885057,816.18,Transfer
924,2024-03-20 02:18:44.256795,76.01,Deposit
925,2024-01-25 04:38:11.306326,119.5,Withdrawal
926,2024-03-26 11:43:20.368296,678.9,Withdrawal
927,2024-04-18 20:47:39.743039,36.18,Deposit
928,2024-03-22 03:51:19.668351,536.32,Withdrawal
929,2024-02-10 12:48:15.019840,718.39,Transfer
930,2024-02-25 10:05:05.716714,770.7,Withdrawal
931,2024-03-04 10:44:06.837575,651.62,Withdrawal
932,2024-02-06 22:04:13.581970,212.45,Deposit
933,2024-03-01 04:17:18.614372,831.88,Deposit
934,2024-02-27 22:31:33.881360,418.61,Transfer
935,2024-04-16 12:20:32.608408,993.49,Withdrawal
936,2024-04-18 08:49:40.248220,412.73,Deposit
937,2024-01-05 14:44:28.379982,859.39,Deposit
938,2024-02-12 22:02:07.587135,299.26,Withdrawal
939,2024-01-12 03:51:17.207363,643.71,Withdrawal
940,2024-01-20 01:41:13.880715,894.69,Withdrawal
941,2024-03-18 23:45:25.162372,269.64,Deposit
942,2024-03-14 19:20:43.518881,828.34,Withdrawal
943,2024-02-29 01:32:51.220607,371.1,Deposit
944,2024-04-10 18:44:31.474015,16.4,Transfer
945,2024-01-02 16:16:06.678591,820.0,Deposit
946,2024-01-02 08:40:21.297320,655.95,Withdrawal
947,2024-01-04 05:42:41.266669,945.53,Transfer
948,2024-01-02 10:37:38.682656,91.79,Withdrawal
949,2024-04-04 01:42:56.003201,792.01,Withdrawal
950,2024-04-08 10:45:41.187791,98.52,Deposit
951,2024-01-24 06:35:37.476651,628.74,Deposit
952,2024-01-02 08:27:39.072927,782.01,Transfer
953,2024-03-26 07:27:12.456642,103.72,Transfer
954,2024-01-25 18:38:57.066113,950.11,Withdrawal
955,2024-01-10 07:20:50.684622,840.22,Transfer
956,2024-04-01 18:55:29.904244,539.04,Withdrawal
